region	ring	station	sector	layer	subsector	roll	strip	rawId	eff	noise
0	-1	1	4	2	1	1	35	637569425	0	0.592537
0	-1	1	4	2	1	1	36	637569425	0	0.592537
0	-1	1	4	2	1	1	37	637569425	0	0.592537
0	-1	1	4	2	1	1	38	637569425	0	0.592537
0	-1	1	4	2	1	1	39	637569425	0	0.592537
0	-1	1	4	2	1	1	40	637569425	0	0.592537
0	-1	1	4	2	1	1	41	637569425	0	0.592537
0	-1	1	4	2	1	1	42	637569425	0	0.592537
0	-1	1	4	2	1	1	43	637569425	0	0.592537
0	-1	1	4	2	1	1	44	637569425	0	0.592537
0	-1	1	4	2	1	1	45	637569425	0	0.592537
0	-1	1	4	2	1	1	46	637569425	0	0.592537
0	-1	1	4	2	1	1	47	637569425	0	0.592537
0	-1	1	4	2	1	1	48	637569425	0	0.592537
0	-1	1	4	2	1	1	49	637569425	0	0.592537
0	-1	1	4	2	1	1	50	637569425	0	0.592537
0	-1	1	4	2	1	1	51	637569425	0	0.592537
0	-1	1	4	2	1	1	52	637569425	0	0.592537
0	-1	1	4	2	1	1	53	637569425	0	0.592537
0	-1	1	4	2	1	1	54	637569425	0	0.592537
0	-1	1	4	2	1	1	55	637569425	0	0.592537
0	-1	1	4	2	1	1	56	637569425	0	0.592537
0	-1	1	4	2	1	1	57	637569425	0	0.592537
0	-1	1	4	2	1	1	58	637569425	0	0.592537
0	-1	1	4	2	1	1	59	637569425	0	0.592537
0	-1	1	4	2	1	1	60	637569425	0	0.592537
0	-1	1	4	2	1	1	61	637569425	0	0.592537
0	-1	1	4	2	1	1	62	637569425	0	0.592537
0	-1	1	4	2	1	1	63	637569425	0	0.592537
0	-1	1	4	2	1	1	64	637569425	0	0.592537
0	-1	1	4	2	1	1	65	637569425	0	0.592537
0	-1	1	4	2	1	1	66	637569425	0	0.592537
0	-1	1	4	2	1	1	67	637569425	0	0.592537
0	-1	1	4	2	1	1	68	637569425	0	0.592537
0	-1	1	4	2	1	1	69	637569425	0	0.592537
0	-1	1	4	2	1	1	70	637569425	0	0.592537
0	-1	1	4	2	1	1	71	637569425	0	0.592537
0	-1	1	4	2	1	1	72	637569425	0	0.592537
0	-1	1	4	2	1	1	73	637569425	0	0.592537
0	-1	1	4	2	1	1	74	637569425	0	0.592537
0	-1	1	4	2	1	1	75	637569425	0	0.592537
0	-1	1	4	2	1	1	76	637569425	0	0.592537
0	-1	1	4	2	1	1	77	637569425	0	0.592537
0	-1	1	4	2	1	1	78	637569425	0	0.592537
0	-1	1	4	2	1	1	79	637569425	0	0.592537
0	-1	1	4	2	1	1	80	637569425	0	0.592537
0	-1	1	4	2	1	1	81	637569425	0	0.592537
0	-1	1	4	2	1	1	82	637569425	0	0.592537
0	-1	1	4	2	1	1	83	637569425	0	0.592537
0	-1	1	4	2	1	1	84	637569425	0	0.592537
0	-2	1	12	2	1	1	1	637570445	0	0.592537
0	-2	1	12	2	1	1	2	637570445	0	0.592537
0	-2	1	12	2	1	1	3	637570445	0	0.592537
0	-2	1	12	2	1	1	4	637570445	0	0.592537
0	-2	1	12	2	1	1	5	637570445	0	0.592537
0	-2	1	12	2	1	1	6	637570445	0	0.592537
0	-2	1	12	2	1	1	7	637570445	0	0.592537
0	-2	1	12	2	1	1	8	637570445	0	0.592537
0	-2	1	12	2	1	1	9	637570445	0	0.592537
0	-2	1	12	2	1	1	10	637570445	0	0.592537
0	-2	1	12	2	1	1	11	637570445	0	0.592537
0	-2	1	12	2	1	1	12	637570445	0	0.592537
0	-2	1	12	2	1	1	13	637570445	0	0.592537
0	-2	1	12	2	1	1	14	637570445	0	0.592537
0	-2	1	12	2	1	1	15	637570445	0	0.592537
0	-2	1	12	2	1	1	16	637570445	0	0.592537
0	-2	1	12	2	1	1	17	637570445	0	0.592537
0	-2	1	12	2	1	1	18	637570445	0	0.592537
0	-2	1	12	2	1	1	19	637570445	0	0.592537
0	-2	1	12	2	1	1	20	637570445	0	0.592537
0	-2	1	12	2	1	1	21	637570445	0	0.592537
0	-2	1	12	2	1	1	22	637570445	0	0.592537
0	-2	1	12	2	1	1	23	637570445	0	0.592537
0	-2	1	12	2	1	1	24	637570445	0	0.592537
0	-2	1	12	2	1	1	25	637570445	0	0.592537
0	-2	1	12	2	1	1	26	637570445	0	0.592537
0	-2	1	12	2	1	1	27	637570445	0	0.592537
0	-2	1	12	2	1	1	28	637570445	0	0.592537
0	-2	1	12	2	1	1	29	637570445	0	0.592537
0	-2	1	12	2	1	1	30	637570445	0	0.592537
0	-2	1	12	2	1	1	31	637570445	0	0.592537
0	-2	1	12	2	1	1	32	637570445	0	0.592537
0	-2	1	12	2	1	1	33	637570445	0	0.592537
0	-2	1	12	2	1	1	34	637570445	0	0.592537
0	-2	1	12	2	1	1	35	637570445	0	0.592537
0	-2	1	12	2	1	1	36	637570445	0	0.592537
0	-2	1	12	2	1	1	37	637570445	0	0.592537
0	-2	1	12	2	1	1	38	637570445	0	0.592537
0	-2	1	12	2	1	1	39	637570445	0	0.592537
0	-2	1	12	2	1	1	40	637570445	0	0.592537
0	-2	1	12	2	1	1	41	637570445	0	0.592537
0	-2	1	12	2	1	1	42	637570445	0	0.592537
0	-2	1	12	2	1	1	43	637570445	0	0.592537
0	-2	1	12	2	1	1	44	637570445	0	0.592537
0	-2	1	12	2	1	1	45	637570445	0	0.592537
0	-2	1	12	2	1	1	46	637570445	0	0.592537
0	-2	1	12	2	1	1	47	637570445	0	0.592537
0	-2	1	12	2	1	1	48	637570445	0	0.592537
0	-2	1	12	2	1	1	49	637570445	0	0.592537
0	-2	1	12	2	1	1	50	637570445	0	0.592537
0	-2	1	12	2	1	1	51	637570445	0	0.592537
0	-2	1	12	2	1	1	52	637570445	0	0.592537
0	-2	1	12	2	1	1	53	637570445	0	0.592537
0	-2	1	12	2	1	1	54	637570445	0	0.592537
0	-2	1	12	2	1	1	55	637570445	0	0.592537
0	-2	1	12	2	1	1	56	637570445	0	0.592537
0	-2	1	12	2	1	1	57	637570445	0	0.592537
0	-2	1	12	2	1	1	58	637570445	0	0.592537
0	-2	1	12	2	1	1	59	637570445	0	0.592537
0	-2	1	12	2	1	1	60	637570445	0	0.592537
0	-2	1	12	2	1	1	61	637570445	0	0.592537
0	-2	1	12	2	1	1	62	637570445	0	0.592537
0	-2	1	12	2	1	1	63	637570445	0	0.592537
0	-2	1	12	2	1	1	64	637570445	0	0.592537
0	-2	1	12	2	1	1	65	637570445	0	0.592537
0	-2	1	12	2	1	1	66	637570445	0	0.592537
0	-2	1	12	2	1	1	67	637570445	0	0.592537
0	-2	1	12	2	1	1	68	637570445	0	0.592537
0	-2	1	12	2	1	1	69	637570445	0	0.592537
0	-2	1	12	2	1	1	70	637570445	0	0.592537
0	-2	1	12	2	1	1	71	637570445	0	0.592537
0	-2	1	12	2	1	1	72	637570445	0	0.592537
0	-2	1	12	2	1	1	73	637570445	0	0.592537
0	-2	1	12	2	1	1	74	637570445	0	0.592537
0	-2	1	12	2	1	1	75	637570445	0	0.592537
0	-2	1	12	2	1	1	76	637570445	0	0.592537
0	-2	1	12	2	1	1	77	637570445	0	0.592537
0	-2	1	12	2	1	1	78	637570445	0	0.592537
0	-2	1	12	2	1	1	79	637570445	0	0.592537
0	-2	1	12	2	1	1	80	637570445	0	0.592537
0	-2	1	12	2	1	1	81	637570445	0	0.592537
0	-2	1	12	2	1	1	82	637570445	0	0.592537
0	-2	1	12	2	1	1	83	637570445	0	0.592537
0	-2	1	12	2	1	1	84	637570445	0	0.592537
0	-2	2	12	2	1	1	1	637570477	0	0.180727
0	-2	2	12	2	1	1	2	637570477	0	0.180727
0	-2	2	12	2	1	1	3	637570477	0	0.180727
0	-2	2	12	2	1	1	4	637570477	0	0.180727
0	-2	2	12	2	1	1	5	637570477	0	0.180727
0	-2	2	12	2	1	1	6	637570477	0	0.180727
0	-2	2	12	2	1	1	7	637570477	0	0.180727
0	-2	2	12	2	1	1	8	637570477	0	0.180727
0	-2	2	12	2	1	1	9	637570477	0	0.180727
0	-2	2	12	2	1	1	10	637570477	0	0.180727
0	-2	2	12	2	1	1	11	637570477	0	0.180727
0	-2	2	12	2	1	1	12	637570477	0	0.180727
0	-2	2	12	2	1	1	13	637570477	0	0.180727
0	-2	2	12	2	1	1	14	637570477	0	0.180727
0	-2	2	12	2	1	1	15	637570477	0	0.180727
0	-2	2	12	2	1	1	16	637570477	0	0.180727
0	-2	2	12	2	1	1	17	637570477	0	0.180727
0	-2	2	12	2	1	1	18	637570477	0	0.180727
0	-2	2	12	2	1	1	19	637570477	0	0.180727
0	-2	2	12	2	1	1	20	637570477	0	0.180727
0	-2	2	12	2	1	1	21	637570477	0	0.180727
0	-2	2	12	2	1	1	22	637570477	0	0.180727
0	-2	2	12	2	1	1	23	637570477	0	0.180727
0	-2	2	12	2	1	1	24	637570477	0	0.180727
0	-2	2	12	2	1	1	25	637570477	0	0.180727
0	-2	2	12	2	1	1	26	637570477	0	0.180727
0	-2	2	12	2	1	1	27	637570477	0	0.180727
0	-2	2	12	2	1	1	28	637570477	0	0.180727
0	-2	2	12	2	1	1	29	637570477	0	0.180727
0	-2	2	12	2	1	1	30	637570477	0	0.180727
0	-2	2	12	2	1	1	31	637570477	0	0.180727
0	-2	2	12	2	1	1	32	637570477	0	0.180727
0	-2	2	12	2	1	1	33	637570477	0	0.180727
0	-2	2	12	2	1	1	34	637570477	0	0.180727
0	-2	2	12	2	1	1	35	637570477	0	0.180727
0	-2	2	12	2	1	1	36	637570477	0	0.180727
0	-2	2	12	2	1	1	37	637570477	0	0.180727
0	-2	2	12	2	1	1	38	637570477	0	0.180727
0	-2	2	12	2	1	1	39	637570477	0	0.180727
0	-2	2	12	2	1	1	40	637570477	0	0.180727
0	-2	2	12	2	1	1	41	637570477	0	0.180727
0	-2	2	12	2	1	1	42	637570477	0	0.180727
0	-2	2	12	2	1	1	43	637570477	0	0.180727
0	-2	2	12	2	1	1	44	637570477	0	0.180727
0	-2	2	12	2	1	1	45	637570477	0	0.180727
0	-2	2	12	2	1	1	46	637570477	0	0.180727
0	-2	2	12	2	1	1	47	637570477	0	0.180727
0	-2	2	12	2	1	1	48	637570477	0	0.180727
0	-2	2	12	2	1	1	49	637570477	0	0.180727
0	-2	2	12	2	1	1	50	637570477	0	0.180727
0	-2	2	12	2	1	1	51	637570477	0	0.180727
0	-2	2	12	2	1	1	52	637570477	0	0.180727
0	-2	2	12	2	1	1	53	637570477	0	0.180727
0	-2	2	12	2	1	1	54	637570477	0	0.180727
0	-2	2	12	2	1	1	55	637570477	0	0.180727
0	-2	2	12	2	1	1	56	637570477	0	0.180727
0	-2	2	12	2	1	1	57	637570477	0	0.180727
0	-2	2	12	2	1	1	58	637570477	0	0.180727
0	-2	2	12	2	1	1	59	637570477	0	0.180727
0	-2	2	12	2	1	1	60	637570477	0	0.180727
0	-2	2	12	2	1	1	61	637570477	0	0.180727
0	-2	2	12	2	1	1	62	637570477	0	0.180727
0	-2	2	12	2	1	1	63	637570477	0	0.180727
0	-2	2	12	2	1	1	64	637570477	0	0.180727
0	-2	2	12	2	1	1	65	637570477	0	0.180727
0	-2	2	12	2	1	1	66	637570477	0	0.180727
0	-2	2	12	2	1	1	67	637570477	0	0.180727
0	-2	2	12	2	1	1	68	637570477	0	0.180727
0	-2	2	12	2	1	1	69	637570477	0	0.180727
0	-2	2	12	2	1	1	70	637570477	0	0.180727
0	-2	2	12	2	1	1	71	637570477	0	0.180727
0	-2	2	12	2	1	1	72	637570477	0	0.180727
0	-2	2	12	2	1	1	73	637570477	0	0.180727
0	-2	2	12	2	1	1	74	637570477	0	0.180727
0	-2	2	12	2	1	1	75	637570477	0	0.180727
0	-2	2	12	2	1	1	76	637570477	0	0.180727
0	-2	2	12	2	1	1	77	637570477	0	0.180727
0	-2	2	12	2	1	1	78	637570477	0	0.180727
0	-2	2	12	2	1	1	79	637570477	0	0.180727
0	-2	2	12	2	1	1	80	637570477	0	0.180727
0	-2	2	12	2	1	1	81	637570477	0	0.180727
0	-2	2	12	2	1	1	82	637570477	0	0.180727
0	-2	2	12	2	1	1	83	637570477	0	0.180727
0	-2	2	12	2	1	1	84	637570477	0	0.180727
0	0	2	12	2	1	1	1	637570485	0	0.194817
0	0	2	12	2	1	1	2	637570485	0	0.194817
0	0	2	12	2	1	1	3	637570485	0	0.194817
0	0	2	12	2	1	1	4	637570485	0	0.194817
0	0	2	12	2	1	1	5	637570485	0	0.194817
0	0	2	12	2	1	1	6	637570485	0	0.194817
0	0	2	12	2	1	1	7	637570485	0	0.194817
0	0	2	12	2	1	1	8	637570485	0	0.194817
0	0	2	12	2	1	1	9	637570485	0	0.194817
0	0	2	12	2	1	1	10	637570485	0	0.194817
0	0	2	12	2	1	1	11	637570485	0	0.194817
0	0	2	12	2	1	1	12	637570485	0	0.194817
0	0	2	12	2	1	1	13	637570485	0	0.194817
0	0	2	12	2	1	1	14	637570485	0	0.194817
0	0	2	12	2	1	1	15	637570485	0	0.194817
0	0	2	12	2	1	1	16	637570485	0	0.194817
0	0	2	12	2	1	1	17	637570485	0	0.194817
0	0	2	12	2	1	1	18	637570485	0	0.194817
0	0	2	12	2	1	1	19	637570485	0	0.194817
0	0	2	12	2	1	1	20	637570485	0	0.194817
0	0	2	12	2	1	1	21	637570485	0	0.194817
0	0	2	12	2	1	1	22	637570485	0	0.194817
0	0	2	12	2	1	1	23	637570485	0	0.194817
0	0	2	12	2	1	1	24	637570485	0	0.194817
0	0	2	12	2	1	1	25	637570485	0	0.194817
0	0	2	12	2	1	1	26	637570485	0	0.194817
0	0	2	12	2	1	1	27	637570485	0	0.194817
0	0	2	12	2	1	1	28	637570485	0	0.194817
0	0	2	12	2	1	1	29	637570485	0	0.194817
0	0	2	12	2	1	1	30	637570485	0	0.194817
0	0	2	12	2	1	1	31	637570485	0	0.194817
0	0	2	12	2	1	1	32	637570485	0	0.194817
0	0	2	12	2	1	1	33	637570485	0	0.194817
0	0	2	12	2	1	1	34	637570485	0	0.194817
0	0	2	12	2	1	1	35	637570485	0	0.194817
0	0	2	12	2	1	1	36	637570485	0	0.194817
0	0	2	12	2	1	1	37	637570485	0	0.194817
0	0	2	12	2	1	1	38	637570485	0	0.194817
0	0	2	12	2	1	1	39	637570485	0	0.194817
0	0	2	12	2	1	1	40	637570485	0	0.194817
0	0	2	12	2	1	1	41	637570485	0	0.194817
0	0	2	12	2	1	1	42	637570485	0	0.194817
0	0	2	12	2	1	1	43	637570485	0	0.194817
0	0	2	12	2	1	1	44	637570485	0	0.194817
0	0	2	12	2	1	1	45	637570485	0	0.194817
0	0	2	12	2	1	1	46	637570485	0	0.194817
0	0	2	12	2	1	1	47	637570485	0	0.194817
0	0	2	12	2	1	1	48	637570485	0	0.194817
0	0	2	12	2	1	1	49	637570485	0	0.194817
0	0	2	12	2	1	1	50	637570485	0	0.194817
0	0	2	12	2	1	1	51	637570485	0	0.194817
0	0	2	12	2	1	1	52	637570485	0	0.194817
0	0	2	12	2	1	1	53	637570485	0	0.194817
0	0	2	12	2	1	1	54	637570485	0	0.194817
0	0	2	12	2	1	1	55	637570485	0	0.194817
0	0	2	12	2	1	1	56	637570485	0	0.194817
0	0	2	12	2	1	1	57	637570485	0	0.194817
0	0	2	12	2	1	1	58	637570485	0	0.194817
0	0	2	12	2	1	1	59	637570485	0	0.194817
0	0	2	12	2	1	1	60	637570485	0	0.194817
0	0	2	12	2	1	1	61	637570485	0	0.194817
0	0	2	12	2	1	1	62	637570485	0	0.194817
0	0	2	12	2	1	1	63	637570485	0	0.194817
0	0	2	12	2	1	1	64	637570485	0	0.194817
0	0	2	12	2	1	1	65	637570485	0	0.194817
0	0	2	12	2	1	1	66	637570485	0	0.194817
0	0	2	12	2	1	1	67	637570485	0	0.194817
0	0	2	12	2	1	1	68	637570485	0	0.194817
0	0	2	12	2	1	1	69	637570485	0	0.194817
0	0	2	12	2	1	1	70	637570485	0	0.194817
0	0	2	12	2	1	1	71	637570485	0	0.194817
0	0	2	12	2	1	1	72	637570485	0	0.194817
0	0	2	12	2	1	1	73	637570485	0	0.194817
0	0	2	12	2	1	1	74	637570485	0	0.194817
0	0	2	12	2	1	1	75	637570485	0	0.194817
0	0	2	12	2	1	1	76	637570485	0	0.194817
0	0	2	12	2	1	1	77	637570485	0	0.194817
0	0	2	12	2	1	1	78	637570485	0	0.194817
0	0	2	12	2	1	1	79	637570485	0	0.194817
0	0	2	12	2	1	1	80	637570485	0	0.194817
0	0	2	12	2	1	1	81	637570485	0	0.194817
0	0	2	12	2	1	1	82	637570485	0	0.194817
0	0	2	12	2	1	1	83	637570485	0	0.194817
0	0	2	12	2	1	1	84	637570485	0	0.194817
1	3	1	3	1	2	1	1	637571338	0	0.195913
1	3	1	3	1	2	1	2	637571338	0	0.195913
1	3	1	3	1	2	1	3	637571338	0	0.195913
1	3	1	3	1	2	1	4	637571338	0	0.195913
1	3	1	3	1	2	1	5	637571338	0	0.195913
1	3	1	3	1	2	1	6	637571338	0	0.195913
1	3	1	3	1	2	1	7	637571338	0	0.195913
1	3	1	3	1	2	1	8	637571338	0	0.195913
1	3	1	3	1	2	1	9	637571338	0	0.195913
1	3	1	3	1	2	1	10	637571338	0	0.195913
1	3	1	3	1	2	1	11	637571338	0	0.195913
1	3	1	3	1	2	1	12	637571338	0	0.195913
1	3	1	3	1	2	1	13	637571338	0	0.195913
1	3	1	3	1	2	1	14	637571338	0	0.195913
1	3	1	3	1	2	1	15	637571338	0	0.195913
1	3	1	3	1	2	1	16	637571338	0	0.195913
1	3	1	3	1	2	1	17	637571338	0	0.195913
1	3	1	3	1	2	1	18	637571338	0	0.195913
1	3	1	3	1	2	1	19	637571338	0	0.195913
1	3	1	3	1	2	1	20	637571338	0	0.195913
1	3	1	3	1	2	1	21	637571338	0	0.195913
1	3	1	3	1	2	1	22	637571338	0	0.195913
1	3	1	3	1	2	1	23	637571338	0	0.195913
1	3	1	3	1	2	1	24	637571338	0	0.195913
1	3	1	3	1	2	1	25	637571338	0	0.195913
1	3	1	3	1	2	1	26	637571338	0	0.195913
1	3	1	3	1	2	1	27	637571338	0	0.195913
1	3	1	3	1	2	1	28	637571338	0	0.195913
1	3	1	3	1	2	1	29	637571338	0	0.195913
1	3	1	3	1	2	1	30	637571338	0	0.195913
1	3	1	3	1	2	1	31	637571338	0	0.195913
1	3	1	3	1	2	1	32	637571338	0	0.195913
0	-1	4	12	1	2	1	1	637572593	0	0.914415
0	-1	4	12	1	2	1	2	637572593	0	0.914415
0	-1	4	12	1	2	1	3	637572593	0	0.914415
0	-1	4	12	1	2	1	4	637572593	0	0.914415
0	-1	4	12	1	2	1	5	637572593	0	0.914415
0	-1	4	12	1	2	1	6	637572593	0	0.914415
0	-1	4	12	1	2	1	7	637572593	0	0.914415
0	-1	4	12	1	2	1	8	637572593	0	0.914415
0	-1	4	12	1	2	1	9	637572593	0	0.914415
0	-1	4	12	1	2	1	10	637572593	0	0.914415
0	-1	4	12	1	2	1	11	637572593	0	0.914415
0	-1	4	12	1	2	1	12	637572593	0	0.914415
0	-1	4	12	1	2	1	13	637572593	0	0.914415
0	-1	4	12	1	2	1	14	637572593	0	0.914415
0	-1	4	12	1	2	1	15	637572593	0	0.914415
0	-1	4	12	1	2	1	16	637572593	0	0.914415
0	-1	4	12	1	2	1	17	637572593	0	0.914415
0	-1	4	12	1	2	1	18	637572593	0	0.914415
0	-1	4	12	1	2	1	19	637572593	0	0.914415
0	-1	4	12	1	2	1	20	637572593	0	0.914415
0	-1	4	12	1	2	1	21	637572593	0	0.914415
0	-1	4	12	1	2	1	22	637572593	0	0.914415
0	-1	4	12	1	2	1	23	637572593	0	0.914415
0	-1	4	12	1	2	1	24	637572593	0	0.914415
0	-1	4	12	1	2	1	25	637572593	0	0.914415
0	-1	4	12	1	2	1	26	637572593	0	0.914415
0	-1	4	12	1	2	1	27	637572593	0	0.914415
0	-1	4	12	1	2	1	28	637572593	0	0.914415
0	-1	4	12	1	2	1	29	637572593	0	0.914415
0	-1	4	12	1	2	1	30	637572593	0	0.914415
0	-1	4	12	1	2	1	31	637572593	0	0.914415
0	-1	4	12	1	2	1	32	637572593	0	0.914415
0	-1	4	12	1	2	1	33	637572593	0	0.914415
0	-1	4	12	1	2	1	34	637572593	0	0.914415
0	-1	4	12	1	2	1	35	637572593	0	0.914415
0	-1	4	12	1	2	1	36	637572593	0	0.914415
0	-1	4	12	1	2	1	37	637572593	0	0.914415
0	-1	4	12	1	2	1	38	637572593	0	0.914415
0	-1	4	12	1	2	1	39	637572593	0	0.914415
0	-1	4	12	1	2	1	40	637572593	0	0.914415
0	-1	4	12	1	2	1	41	637572593	0	0.914415
0	-1	4	12	1	2	1	42	637572593	0	0.914415
0	-1	4	12	1	2	1	43	637572593	0	0.914415
0	-1	4	12	1	2	1	44	637572593	0	0.914415
0	-1	4	12	1	2	1	45	637572593	0	0.914415
0	-1	4	12	1	2	1	46	637572593	0	0.914415
0	-1	4	12	1	2	1	47	637572593	0	0.914415
0	-1	4	12	1	2	1	48	637572593	0	0.914415
1	2	1	3	1	3	1	1	637575430	0	0.32103
1	2	1	3	1	3	1	2	637575430	0	0.32103
1	2	1	3	1	3	1	3	637575430	0	0.32103
1	2	1	3	1	3	1	4	637575430	0	0.32103
1	2	1	3	1	3	1	5	637575430	0	0.32103
1	2	1	3	1	3	1	6	637575430	0	0.32103
1	2	1	3	1	3	1	7	637575430	0	0.32103
1	2	1	3	1	3	1	8	637575430	0	0.32103
1	2	1	3	1	3	1	9	637575430	0	0.32103
1	2	1	3	1	3	1	10	637575430	0	0.32103
1	2	1	3	1	3	1	11	637575430	0	0.32103
1	2	1	3	1	3	1	12	637575430	0	0.32103
1	2	1	3	1	3	1	13	637575430	0	0.32103
1	2	1	3	1	3	1	14	637575430	0	0.32103
1	2	1	3	1	3	1	15	637575430	0	0.32103
1	2	1	3	1	3	1	16	637575430	0	0.32103
1	2	1	3	1	3	1	17	637575430	0	0.32103
1	2	1	3	1	3	1	18	637575430	0	0.32103
1	2	1	3	1	3	1	19	637575430	0	0.32103
1	2	1	3	1	3	1	20	637575430	0	0.32103
1	2	1	3	1	3	1	21	637575430	0	0.32103
1	2	1	3	1	3	1	22	637575430	0	0.32103
1	2	1	3	1	3	1	23	637575430	0	0.32103
1	2	1	3	1	3	1	24	637575430	0	0.32103
1	2	1	3	1	3	1	25	637575430	0	0.32103
1	2	1	3	1	3	1	26	637575430	0	0.32103
1	2	1	3	1	3	1	27	637575430	0	0.32103
1	2	1	3	1	3	1	28	637575430	0	0.32103
1	2	1	3	1	3	1	29	637575430	0	0.32103
1	2	1	3	1	3	1	30	637575430	0	0.32103
1	2	1	3	1	3	1	31	637575430	0	0.32103
1	2	1	3	1	3	1	32	637575430	0	0.32103
-1	3	1	2	1	4	1	1	637579400	0	0.176194
-1	3	1	2	1	4	1	2	637579400	0	0.176194
-1	3	1	2	1	4	1	3	637579400	0	0.176194
-1	3	1	2	1	4	1	4	637579400	0	0.176194
-1	3	1	2	1	4	1	5	637579400	0	0.176194
-1	3	1	2	1	4	1	6	637579400	0	0.176194
-1	3	1	2	1	4	1	7	637579400	0	0.176194
-1	3	1	2	1	4	1	8	637579400	0	0.176194
-1	3	1	2	1	4	1	9	637579400	0	0.176194
-1	3	1	2	1	4	1	10	637579400	0	0.176194
-1	3	1	2	1	4	1	11	637579400	0	0.176194
-1	3	1	2	1	4	1	12	637579400	0	0.176194
-1	3	1	2	1	4	1	13	637579400	0	0.176194
-1	3	1	2	1	4	1	14	637579400	0	0.176194
-1	3	1	2	1	4	1	15	637579400	0	0.176194
-1	3	1	2	1	4	1	16	637579400	0	0.176194
-1	3	1	2	1	4	1	17	637579400	0	0.176194
-1	3	1	2	1	4	1	18	637579400	0	0.176194
-1	3	1	2	1	4	1	19	637579400	0	0.176194
-1	3	1	2	1	4	1	20	637579400	0	0.176194
-1	3	1	2	1	4	1	21	637579400	0	0.176194
-1	3	1	2	1	4	1	22	637579400	0	0.176194
-1	3	1	2	1	4	1	23	637579400	0	0.176194
-1	3	1	2	1	4	1	24	637579400	0	0.176194
-1	3	1	2	1	4	1	25	637579400	0	0.176194
-1	3	1	2	1	4	1	26	637579400	0	0.176194
-1	3	1	2	1	4	1	27	637579400	0	0.176194
-1	3	1	2	1	4	1	28	637579400	0	0.176194
-1	3	1	2	1	4	1	29	637579400	0	0.176194
-1	3	1	2	1	4	1	30	637579400	0	0.176194
-1	3	1	2	1	4	1	31	637579400	0	0.176194
-1	3	1	2	1	4	1	32	637579400	0	0.176194
1	2	1	2	1	5	1	1	637583494	0	0.585153
1	2	1	2	1	5	1	2	637583494	0	0.585153
1	2	1	2	1	5	1	3	637583494	0	0.585153
1	2	1	2	1	5	1	4	637583494	0	0.585153
1	2	1	2	1	5	1	5	637583494	0	0.585153
1	2	1	2	1	5	1	6	637583494	0	0.585153
1	2	1	2	1	5	1	7	637583494	0	0.585153
1	2	1	2	1	5	1	8	637583494	0	0.585153
1	2	1	2	1	5	1	9	637583494	0	0.585153
1	2	1	2	1	5	1	10	637583494	0	0.585153
1	2	1	2	1	5	1	11	637583494	0	0.585153
1	2	1	2	1	5	1	12	637583494	0	0.585153
1	2	1	2	1	5	1	13	637583494	0	0.585153
1	2	1	2	1	5	1	14	637583494	0	0.585153
1	2	1	2	1	5	1	15	637583494	0	0.585153
1	2	1	2	1	5	1	16	637583494	0	0.585153
1	2	1	2	1	5	1	17	637583494	0	0.585153
1	2	1	2	1	5	1	18	637583494	0	0.585153
1	2	1	2	1	5	1	19	637583494	0	0.585153
1	2	1	2	1	5	1	20	637583494	0	0.585153
1	2	1	2	1	5	1	21	637583494	0	0.585153
1	2	1	2	1	5	1	22	637583494	0	0.585153
1	2	1	2	1	5	1	23	637583494	0	0.585153
1	2	1	2	1	5	1	24	637583494	0	0.585153
1	2	1	2	1	5	1	25	637583494	0	0.585153
1	2	1	2	1	5	1	26	637583494	0	0.585153
1	2	1	2	1	5	1	27	637583494	0	0.585153
1	2	1	2	1	5	1	28	637583494	0	0.585153
1	2	1	2	1	5	1	29	637583494	0	0.585153
1	2	1	2	1	5	1	30	637583494	0	0.585153
1	2	1	2	1	5	1	31	637583494	0	0.585153
1	2	1	2	1	5	1	32	637583494	0	0.585153
1	2	1	6	1	6	1	1	637588102	0	0.396519
1	2	1	6	1	6	1	2	637588102	0	0.396519
1	2	1	6	1	6	1	3	637588102	0	0.396519
1	2	1	6	1	6	1	4	637588102	0	0.396519
1	2	1	6	1	6	1	5	637588102	0	0.396519
1	2	1	6	1	6	1	6	637588102	0	0.396519
1	2	1	6	1	6	1	7	637588102	0	0.396519
1	2	1	6	1	6	1	8	637588102	0	0.396519
1	2	1	6	1	6	1	9	637588102	0	0.396519
1	2	1	6	1	6	1	10	637588102	0	0.396519
1	2	1	6	1	6	1	11	637588102	0	0.396519
1	2	1	6	1	6	1	12	637588102	0	0.396519
1	2	1	6	1	6	1	13	637588102	0	0.396519
1	2	1	6	1	6	1	14	637588102	0	0.396519
1	2	1	6	1	6	1	15	637588102	0	0.396519
1	2	1	6	1	6	1	16	637588102	0	0.396519
1	2	1	6	1	6	1	17	637588102	0	0.396519
1	2	1	6	1	6	1	18	637588102	0	0.396519
1	2	1	6	1	6	1	19	637588102	0	0.396519
1	2	1	6	1	6	1	20	637588102	0	0.396519
1	2	1	6	1	6	1	21	637588102	0	0.396519
1	2	1	6	1	6	1	22	637588102	0	0.396519
1	2	1	6	1	6	1	23	637588102	0	0.396519
1	2	1	6	1	6	1	24	637588102	0	0.396519
1	2	1	6	1	6	1	25	637588102	0	0.396519
1	2	1	6	1	6	1	26	637588102	0	0.396519
1	2	1	6	1	6	1	27	637588102	0	0.396519
1	2	1	6	1	6	1	28	637588102	0	0.396519
